Date,0
2018-01-02,
2018-01-03,0.0005941849265502785
2018-01-04,-0.0002488740558305169
2018-01-05,0.0021618916921315456
2018-01-08,-0.0010238093488948996
2018-01-09,0.0038478064507774246
2018-01-10,-0.00035896394654144625
2018-01-11,0.008948113271973757
2018-01-12,0.008074965766447617
2018-01-16,0.00020331381137284055
2018-01-17,-0.0009999860555519602
2018-01-18,0.0
2018-01-19,9.533815377182897e-05
2018-01-22,-0.0002622166152425054
2018-01-23,-0.0005227684188078285
2018-01-24,-0.0002458367044130272
2018-01-25,0.0009821248442374308
2018-01-26,0.0039475300032310034
2018-01-29,-0.0005556633063991123
2018-01-30,-0.004456945311732574
2018-01-31,-0.0002807128603199427
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,-0.008726710833052875
2018-02-09,-0.0001958768154870505
2018-02-12,0.0
2018-02-13,0.00021549017441646612
2018-02-14,0.0036536227729637716
2018-02-15,0.007971395857778285
2018-02-16,-0.0006307194226101709
2018-02-20,-0.002562422099134265
2018-02-21,-0.00020796961053282104
2018-02-22,0.0011082643477478005
2018-02-23,0.005940361109214143
2018-02-26,0.008923707352690435
2018-02-27,-0.010014264802548634
2018-02-28,-0.016924397851991513
2018-03-01,-0.01717478272586248
2018-03-02,-0.004415049904411106
2018-03-05,-0.0009999662212730742
2018-03-06,-0.0002494428508903468
2018-03-07,-0.0018626593533133118
2018-03-08,0.0031887423210608112
2018-03-09,0.014363677804208663
2018-03-12,-0.0075628736535106045
2018-03-13,-0.005192852115386004
2018-03-14,-0.009207801528020032
2018-03-15,0.005321662625406676
2018-03-16,0.0022585296261672383
2018-03-19,-0.012887161500420796
2018-03-20,0.006556937349438963
2018-03-21,-0.0024631849597017696
2018-03-22,-0.02897460896640991
2018-03-23,-0.013840441504750167
2018-03-26,0.027027352192952936
2018-03-27,-0.000999989691070513
2018-03-28,0.0
2018-03-29,0.0020321853385387723
2018-04-02,-0.008158033341421733
2018-04-03,-0.00044080142535352085
2018-04-04,0.0016020000062930695
2018-04-05,0.005098039190263304
2018-04-06,-0.014965393346321076
2018-04-09,-0.0002480276499106093
2018-04-10,0.017879418901106003
2018-04-11,-0.00989688130923061
2018-04-12,0.0126302068733386
2018-04-13,-0.005369555172181406
2018-04-16,0.00924559612735254
2018-04-17,0.00834206733203624
2018-04-18,0.002908490466768443
2018-04-19,-0.0009999924525629922
2018-04-20,0.0
2018-04-23,-0.0004337362844406556
2018-04-24,-0.006249179977843133
2018-04-25,-0.00039922845137940755
2018-04-26,0.0018875445879045216
2018-04-27,-0.00020338791113660992
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,-0.0020591550529690528
2018-05-03,0.00041216301599256155
2018-05-04,0.005988543091483667
2018-05-07,0.003105085564711896
2018-05-08,-0.0023787312643496206
2018-05-09,0.007152023517781103
2018-05-10,0.008063240820550766
2018-05-11,0.006217605020202299
2018-05-14,0.004760879385140138
2018-05-15,-0.00825507881915799
2018-05-16,0.003590076869660397
2018-05-17,-0.0016757980002840567
2018-05-18,0.003068733161228243
2018-05-21,0.012334871019254123
2018-05-22,-0.00976382730383818
2018-05-23,0.0028546564538631802
2018-05-24,-0.0037423181733016175
2018-05-25,-0.001896596343935908
2018-05-29,-0.015989180056133145
2018-05-30,0.014686965621792503
2018-05-31,-0.012054782491372484
2018-06-01,0.009577185636672647
2018-06-04,0.00838574260179814
2018-06-05,-0.0020521950581059434
2018-06-06,0.015864606648325896
2018-06-07,0.0030658998021628747
2018-06-08,-0.000999994891622502
2018-06-11,2.7039118714045074e-05
2018-06-12,-0.00019030172529077571
2018-06-13,-0.0032334557502282646
2018-06-14,-0.0007309707531949483
2018-06-15,-0.003286117925611731
2018-06-18,-0.005616762250076013
2018-06-19,-0.01253305256616788
2018-06-20,-0.0009613158070023164
2018-06-21,-0.006863229689658246
2018-06-22,0.003441270851837208
2018-06-25,-0.01456803473309376
2018-06-26,-0.00044443295561358287
2018-06-27,-0.006325765839311104
2018-06-28,0.005099636072077862
2018-06-29,0.0026278699032575847
2018-07-02,-0.0009999705238936674
2018-07-03,-0.001525749356328876
2018-07-05,0.002709729011559192
2018-07-06,0.0018815372581220124
2018-07-09,0.010705542729786188
2018-07-10,0.007389533511150237
2018-07-11,-0.010132148298951038
2018-07-12,0.008607676116325624
2018-07-13,0.004033068491718694
2018-07-16,0.0024289778708905807
2018-07-17,0.0007267611789116835
2018-07-18,0.0031194729559413936
2018-07-19,-0.004274623987017168
2018-07-20,-0.0005004198811339178
2018-07-23,-0.00041224360395741844
2018-07-24,0.006814615189419948
2018-07-25,0.003713425689875871
2018-07-26,0.004159734676958404
2018-07-27,-0.0023100799250179715
2018-07-30,-0.0009999963981698334
2018-07-31,0.0009052620165077574
2018-08-01,-0.00024739930133588217
2018-08-02,0.0
2018-08-03,0.0005871656365019629
2018-08-06,0.0007577489934733617
2018-08-07,0.003721471101715945
2018-08-08,-0.0025240248396605214
2018-08-09,-0.0022419681883197873
2018-08-10,-0.00782386433198623
2018-08-13,-0.004653840739161863
2018-08-14,0.003075315874919937
2018-08-15,-0.0060430599726579715
2018-08-16,0.01866598883339088
2018-08-17,-0.0009999892045499115
2018-08-20,0.0009800703152373913
2018-08-21,0.0016275010141810764
2018-08-22,-0.003029306939981491
2018-08-23,-0.0030647344333764037
2018-08-24,0.004495088132345337
2018-08-27,0.010041931527103642
2018-08-28,0.00033975237874228625
2018-08-29,0.0021065958342869617
2018-08-30,-0.0061475978205228765
