,0
0,10859.307351028547
1,-23496.49505924061
2,1775.7578790646512
3,20186.116234535933
4,-7671.5257928431965
5,12789.98664507072
6,-2574.374149419251
7,8433.891117782216
8,8480.103040609625
9,-7702.677389929537
10,-8299.996776605141
11,-8543.213287754334
12,-841.7514595491812
13,-27799.090565342573
14,1407.2872750193346
15,6735.3720059506595
16,-1359.1806394637097
17,-5511.726674421923
18,-2943.2817941390676
19,-6700.658534509828
20,-527.8586326296208
21,12733.713076494518
22,2381.0754263710696
23,-875.9778175506508
24,11891.951221792377
25,8004.506193971611
26,2889.4709060071036
27,2140.2470399918966
28,-6812.580567069352
29,5484.689840502921
30,-808.9589937982382
31,-1295.8550822784891
32,10718.727927589905
33,-7044.557145066094
34,-1081.3540856060572
35,-2891.5634374306537
36,-5733.883304314804
37,-14637.93952797202
38,11896.352151239407
39,-10269.571327756508
40,8313.576975522912
41,4933.821780043887
42,1223.5687807842623
43,11254.974162203376
44,8010.778791194898
45,3297.2978642244125
46,-1421.2580465560313
47,564.6209973352961
48,-5612.967256273143
49,-3243.390742991003
50,-2918.4430914388504
51,-5950.07889903686
52,-6516.586789188674
53,-4172.063213523943
54,-6742.655263978639
55,8723.319155376987
56,-11266.319374372833
57,630.8395202619722
58,-9934.30503376131
59,5581.27581936738
60,710.3600661413511
61,1629.540469546453
