,0
0,1119.2001117005711
1,-4771.916229960159
2,-236.59947400481906
3,2866.1730163648026
4,2466.9234651899897
5,-31897.456416226458
6,-20764.475569509435
7,11718.76332839171
8,-7868.594390593586
9,18831.282765860553
10,497.22996913210955
11,-4901.37286993186
12,3201.68846891704
13,-766.1130270498106
14,120.29674316011369
15,-23476.372236859752
16,7437.56612786511
17,-11070.763624626677
18,42.68230689584743
19,13002.161803367897
20,4410.638514010701
21,1662.2489747467916
22,-1971.2362341011176
23,8192.126934870263
24,3847.933601586381
25,17734.318618720747
26,2749.2414319657255
27,-4095.4948065906065
28,-11453.562902901554
29,-2193.021031323471
30,-4757.986587344436
31,5261.416899927193
32,3939.471055833623
33,-8101.969158130698
34,-21746.887424512068
35,2475.7344971575076
36,-3467.6965983506525
37,9367.849612949416
38,4737.229264803231
39,16960.44263740233
40,-1779.223910542787
41,8759.699838807806
42,3109.5665592801524
43,-22601.038685318897
44,3517.877571529476
45,-17819.99318413157
46,291.74604229663964
47,2366.814825333422
48,2986.9149800308514
49,1190.7266575319227
50,-15456.557236578781
51,-22483.893856122624
52,-2828.9905498409644
53,-10176.318804655573
54,-16724.77848837874
55,-7591.472174298251
56,-30434.83650617383
57,40232.5748795789
58,8715.253339192132
59,-226.80068210314494
60,11795.836902023177
61,-3020.6245708448114
