,0
737,1546267.8634826194
738,1550008.2600332967
739,1563617.2686772076
740,1531272.3196964604
741,1558518.2350285905
742,1531503.600609722
743,1521855.6508222276
744,1500146.4128493427
745,1508677.6900633608
746,1507534.3910088723
747,1495496.2842887058
748,1540051.8949863208
749,1552483.2363385991
750,1569109.9564009332
751,1582359.6411547803
752,1577931.9714898872
753,1556570.4220706744
754,1573444.7845288978
755,1565525.8733308702
756,1597316.4381537698
757,1601328.4680027997
758,1602323.486136265
759,1595420.3056250424
760,1603752.182233948
761,1618162.7033533333
762,1612714.9250486263
763,1618405.3788472845
764,1613276.2299997762
765,1622911.2631730116
766,1648935.145438296
767,1661804.6908521187
768,1667105.2289710992
769,1664259.0818833478
770,1659682.4741829468
771,1667240.997840251
772,1665672.6588596273
773,1663998.3489182657
774,1654030.6150042275
775,1643164.2323341041
776,1657068.2559156439
777,1650803.4664516589
778,1675811.3102503202
779,1682931.4218355606
780,1688326.6005781135
781,1685895.9663493002
782,1681137.8755989715
783,1666656.6060821863
784,1679719.2146832207
785,1681955.5844688383
786,1673420.403782878
787,1692511.2925745402
788,1697782.146231031
789,1707445.7511529413
790,1705902.5465940617
791,1715489.6283805722
792,1718529.701678004
793,1718220.240045706
794,1724067.247428418
795,1712318.23123624
796,1723935.0887461926
797,1715367.4991114712
798,1713093.9527149186
799,1679614.7594355936
800,1689059.938192299
801,1692812.8769618126
802,1690657.436729781
803,1699135.0208494633
804,1739771.4536513325
805,1722777.7251453337
806,1729636.5700065994
807,1730833.945322972
808,1739692.2796389407
809,1732134.4611199952
810,1722258.68214827
811,1709093.2068647922
812,1716998.9782864451
813,1741668.6991054437
814,1733785.531814923
815,1719502.9227002447
816,1723552.562727001
817,1735917.2741799739
818,1742841.4025635065
819,1724773.587220529
820,1710163.4487928308
821,1704520.996529301
822,1684951.3968122397
823,1652625.6273703533
824,1665556.4305253339
825,1692884.786059813
826,1671992.6552052204
827,1689105.191366771
828,1708021.3847915507
829,1704952.5133191631
830,1695934.4160687581
831,1699985.6104476093
832,1694978.9987497781
833,1707406.2236983746
834,1706180.4186508225
835,1703286.3645094354
836,1698305.3682425946
837,1694828.9442897104
838,1702599.7309447017
839,1693527.244884325
840,1679274.836898637
841,1653914.4244247486
842,1653826.33422143
843,1647401.2622900654
844,1632516.1077128674
845,1628489.6071738496
846,1619417.8268980903
847,1601930.6913762246
848,1594642.3070406741
849,1595247.5134093566
850,1578419.4873711173
851,1569166.853935819
852,1587254.394930279
853,1588031.9895971478
854,1588862.436336634
855,1592504.8485548743
856,1583449.9234189435
857,1594185.373195575
858,1562040.0398119146
859,1549560.1818290378
860,1524691.0155365488
861,1517682.5692009036
862,1521588.2401529432
863,1564265.109722738
864,1570213.3266086867
865,1576992.517126208
866,1559566.9120872181
867,1579302.0048504279
868,1567717.4538553401
869,1591394.2166434922
870,1606056.4440506098
871,1600963.0077900602
872,1625990.1606515623
873,1622910.1719728704
874,1581986.271555588
875,1586039.5962697873
876,1562974.3678442803
877,1575176.4027639856
878,1589570.671352854
879,1590983.9883323163
880,1625549.8261487044
881,1619805.522217065
882,1632778.2053580468
883,1623027.361317755
884,1610348.1928673906
885,1598015.1141843598
886,1584653.3947928965
887,1594903.2694393385
888,1594134.9456982675
889,1625877.5171833897
890,1618789.646777629
891,1632355.0470505373
892,1637991.729602341
893,1632438.5484966785
894,1622009.5541265619
895,1610388.3924228135
896,1603809.3889087543
897,1610628.6825924765
898,1632888.5444849255
899,1663493.914142314
900,1660164.8702820921
901,1643055.1538943772
902,1637462.9630415833
903,1621345.2296424336
904,1655134.1550837124
905,1659340.9252310095
906,1671859.2506428151
907,1675895.8440383857
908,1684280.6140476137
909,1686075.166396182
910,1682759.5856215341
911,1682741.0578174975
912,1681582.275902349
913,1696586.2554617266
914,1695770.0391449945
915,1695998.7510704305
916,1690324.139066056
917,1690098.878536324
918,1681632.8270844882
919,1693003.029550851
920,1690269.509282112
921,1692027.7121165714
922,1692492.658685193
923,1680691.9900806523
924,1685569.9780726137
925,1682154.1847363033
926,1691247.255145461
927,1725865.323709615
928,1744684.028791565
929,1732873.3467213786
930,1737407.308333985
931,1741634.986087313
932,1772130.7543127604
933,1786455.5160712018
934,1778164.53180145
935,1778560.3017535303
936,1768600.8437436435
937,1774563.5977793795
938,1777789.4276623463
939,1776535.488469138
940,1764928.6445495775
941,1756473.4316318403
942,1769017.1318293542
943,1760369.9928954558
944,1773094.0225336181
945,1772286.2659965067
946,1776059.4608350256
947,1789882.943745838
948,1792194.877313055
949,1792567.0586455504
950,1783301.3901741772
951,1766793.4166858064
952,1771859.518990927
953,1766442.7381953266
954,1786852.7361028504
955,1796651.6755901098
956,1813743.6630602656
957,1818305.066518509
958,1793966.7159512427
959,1793553.0094248832
960,1758064.887040742
961,1755267.5226803895
962,1765850.54099259
963,1764223.5701469441
964,1775834.4189656705
965,1791044.2615000536
966,1770122.854656526
967,1772679.981379092
968,1792078.6871764378
969,1732566.890604947
970,1706823.3838210665
971,1710341.466434303
972,1712474.8297176755
973,1701893.3460912474
974,1688668.9915079863
975,1691216.3817866293
976,1699485.2732233803
977,1725158.1200235488
978,1725595.0086487832
979,1732620.365489062
980,1755963.0025338193
981,1751030.2777564868
982,1727956.174949678
983,1742671.8567612534
984,1745298.5121784897
985,1744377.296498523
986,1738701.3976962517
987,1728971.1093346747
988,1736791.6698558899
989,1741943.745390866
