,0
0,-16962.600935621653
1,3826.187806560658
2,-11374.170332484413
3,12024.391634187894
4,355.8033743831329
5,26752.886596935336
6,9534.226660064422
7,-4154.829166385811
8,2039.173442242667
9,-2033.6925650145859
10,9056.450051438762
11,8508.415914640762
12,-8745.934480662923
13,-4943.922011062037
14,4944.740023987135
15,-6658.8093770414125
16,475.52283459110186
17,-3773.7638615097385
18,-3253.2531871218234
19,8164.120125595713
20,4687.491031101439
21,9425.99487565388
22,3527.426338441437
23,9479.818217051681
24,16322.342424697941
25,1089.4892534597311
26,8224.635950852651
27,-4497.327393687796
28,1177.9679666862357
29,-2584.287593111163
30,-4288.457323673647
31,-4138.19901044271
32,-688.473407112062
33,1957.2319005748723
34,24362.77052881685
35,-4003.1325718930457
36,-941.9118949901313
37,7606.359044986311
38,4527.102906735148
39,-9229.819702262059
40,427.55511470953934
41,22100.943679202814
42,-23305.821672518272
43,1860.2202351654414
44,-25777.188422828447
45,11482.282218303531
46,-17336.81506247865
47,8029.750658563804
48,17829.53124323627
49,-4578.345278359251
50,2651.760604523588
51,-5087.264525778359
52,-9014.396093107527
53,-32182.12323614699
54,39.797732044011354
55,-19630.262790324632
56,400.22333977371454
57,12266.934943237808
58,19331.727512077894
59,-12741.276291924063
60,14985.555338590872
61,-2659.2198353766
