last_state
20.701932445885177
174.05426
185.944336
190.759995
218.721085
55.281429
162.880051
74.38385
137.0
92.379692
328.210022
299.995392
128.590118
47.732689
177.052277
134.314407
62.419025
247.876221
148.192398
82.84201
308.701019
133.190018
51.152851
154.224747
99.575096
184.270966
510.768524
225.928497
51.492992
150.463074
82.277214
16.29597783088684
0.0
0.0
0.0
3.0
0.0
779.0992076396942
0.0
0.0
0.0
0.0
0.0
0.0
343.419677734375
1528.3439156264067
2549.182994365692
2844.926748752594
0.0
0.0
0.0
0.0
0.0
30.411361694335938
129.57369899749756
0.0
0.0
-1.0
5398.571224451065
-1.0
566.8975577354431
3.135778057835722
2.3249729726119597
-0.9706524898258522
5.106832882884589
-0.043233839636585
4.739282293285953
-0.08271477283311413
-1.1253735343295261
-0.3060604199392287
-2.763510297221842
-7.774407850056775
1.022233090469669
0.6812819425755308
2.6380590660524774
-1.262429606583595
0.553456375085716
1.4107040458509061
-0.44974559823847926
1.4364673233710619
4.394715547782141
-0.008818940388636065
0.5520340993801724
0.008088451985145184
1.3453185903433678
3.823866497579644
9.08133897731227
3.2364795975580307
-0.4959092579998554
2.6179409868968264
1.105824315431974
55.038542731768565
53.44045382353352
47.51165002081892
57.21073836740788
48.879004293864085
62.8777321472825
47.86018160212757
44.542439051751266
47.19010877954878
43.32626412734952
37.62601619929413
53.01600227124368
48.195154132197544
58.6970954353591
42.27243439811285
59.14724934787989
53.19383074782708
44.566565598577355
63.80639784038645
52.67826363533952
45.848871090952464
50.35733493697875
51.481463598989436
57.107469195329045
61.14114705637228
58.20139966913517
55.56184451271129
48.546510138862836
61.58549946298051
57.03797757671576
102.25069201752463
37.26539348824557
11.614419366056016
64.35146469245625
8.261305451444002
47.33111641864268
-32.81287424387757
-48.988297195553365
-36.91180293073824
-63.76261626757792
-165.5390508581147
78.52678026998838
29.682577254249765
85.29782521101845
-50.665626048832785
99.50877716098525
93.57237708812349
53.70963457715576
162.1991430592305
107.30156203248589
27.645902029232197
33.30853831123254
44.6842448447624
36.02560985999604
89.58435813786235
84.85600057591402
105.52878266443055
-59.264922100016214
153.59922030193977
45.83165475519878
5.05567326266327
2.054603507490338
2.3748446022008523
11.68523371558739
7.195607404901329
23.56747748257324
13.255154768504074
18.127040861878893
26.306859400718235
13.957407122036363
33.27295492028631
3.5543100629944266
3.331603130830322
26.44824257063577
20.347320993921386
19.393575254264576
17.20956313826357
13.54920703158172
41.30114404583262
6.941046662360872
2.9753409983099486
3.5401872657891493
10.720867035939671
1.9135267013669188
32.35589497348224
27.53596742150083
13.765720975809085
12.273429411269825
47.505286219947685
13.730413151845827
